id,date,type,nom_gare,year,comptage_normalise
4147,2021-06-17,Divers,Paris Saint-Lazare,2021,
4148,2021-06-17,Parapluies,Paris Saint-Lazare,2021,
4149,2021-06-17,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4150,2021-06-17,"Livres, articles de papéterie",Paris Saint-Lazare,2021,
4151,2021-06-17,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,2021,
4152,2021-06-18,Parapluies,Paris Saint-Lazare,2021,
4153,2021-06-18,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,2021,
4154,2021-06-18,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4155,2021-06-18,"Livres, articles de papéterie",Paris Saint-Lazare,2021,
4156,2021-06-19,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,2021,
4157,2021-06-19,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4158,2021-06-19,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4159,2021-06-20,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,2021,
4160,2021-06-20,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4161,2021-06-21,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,2021,
4162,2021-06-21,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,2021,
4163,2021-06-21,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4164,2021-06-22,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,2021,
4165,2021-06-22,Articles médicaux,Paris Saint-Lazare,2021,
4166,2021-06-22,Divers,Paris Saint-Lazare,2021,
4167,2021-06-22,"Vêtements, chaussures",Paris Saint-Lazare,2021,
4168,2021-06-22,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4169,2021-06-22,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,2021,
4170,2021-06-22,"Livres, articles de papéterie",Paris Saint-Lazare,2021,
4171,2021-06-23,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,2021,
4172,2021-06-23,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,2021,
4173,2021-06-23,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4174,2021-06-23,"Vêtements, chaussures",Paris Saint-Lazare,2021,
4175,2021-06-23,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4176,2021-06-24,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4177,2021-06-24,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4178,2021-06-24,"Livres, articles de papéterie",Paris Saint-Lazare,2021,
4179,2021-06-24,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,2021,
4180,2021-06-25,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4181,2021-06-25,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,2021,
4182,2021-06-26,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,2021,
4183,2021-06-26,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4184,2021-06-26,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,2021,
4185,2021-06-26,Parapluies,Paris Saint-Lazare,2021,
4186,2021-06-26,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4187,2021-06-26,"Articles d enfants, de puériculture",Paris Saint-Lazare,2021,
4188,2021-06-27,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4189,2021-06-27,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,2021,
4190,2021-06-27,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4191,2021-06-27,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,2021,
4192,2021-06-27,"Livres, articles de papéterie",Paris Saint-Lazare,2021,
4193,2021-06-28,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,2021,
4194,2021-06-28,"Livres, articles de papéterie",Paris Saint-Lazare,2021,
4195,2021-06-28,Parapluies,Paris Saint-Lazare,2021,
4196,2021-06-28,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,2021,
4197,2021-06-28,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4198,2021-06-28,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4199,2021-06-28,Divers,Paris Saint-Lazare,2021,
4200,2021-06-29,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4201,2021-06-29,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4202,2021-06-29,"Livres, articles de papéterie",Paris Saint-Lazare,2021,
4203,2021-06-29,Optique,Paris Saint-Lazare,2021,
4204,2021-06-29,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,2021,
4205,2021-06-30,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4206,2021-06-30,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,2021,
4207,2021-06-30,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,2021,
4208,2021-06-30,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4209,2021-06-30,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,2021,
4210,2021-07-01,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4211,2021-07-01,"Vêtements, chaussures",Paris Saint-Lazare,2021,
4212,2021-07-01,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4213,2021-07-01,Optique,Paris Saint-Lazare,2021,
4214,2021-07-01,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,2021,
4215,2021-07-02,Optique,Paris Saint-Lazare,2021,
4216,2021-07-02,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,2021,
4217,2021-07-02,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4218,2021-07-02,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,2021,
4219,2021-07-02,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4220,2021-07-02,"Vêtements, chaussures",Paris Saint-Lazare,2021,
4221,2021-07-02,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,2021,
4222,2021-07-03,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,2021,
4223,2021-07-03,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4224,2021-07-03,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4225,2021-07-03,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,2021,
4226,2021-07-04,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,2021,
4227,2021-07-04,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4228,2021-07-04,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,2021,
4229,2021-07-04,Optique,Paris Saint-Lazare,2021,
4230,2021-07-04,"Vélos, trottinettes, accessoires 2 roues",Paris Saint-Lazare,2021,
4231,2021-07-05,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4232,2021-07-05,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,2021,
4233,2021-07-05,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4234,2021-07-05,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,2021,
4235,2021-07-06,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4236,2021-07-06,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,2021,
4237,2021-07-06,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,2021,
4238,2021-07-06,"Livres, articles de papéterie",Paris Saint-Lazare,2021,
4239,2021-07-06,"Articles de sport, loisirs, camping",Paris Saint-Lazare,2021,
4240,2021-07-06,"Vêtements, chaussures",Paris Saint-Lazare,2021,
4241,2021-07-07,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,2021,
4242,2021-07-07,"Vêtements, chaussures",Paris Saint-Lazare,2021,
4243,2021-07-07,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,2021,
4244,2021-07-07,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4245,2021-07-07,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4246,2021-07-07,"Articles de sport, loisirs, camping",Paris Saint-Lazare,2021,
4247,2021-07-08,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4248,2021-07-08,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4249,2021-07-08,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,2021,
4250,2021-07-08,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,2021,
4251,2021-07-08,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,2021,
4252,2021-07-08,"Vêtements, chaussures",Paris Saint-Lazare,2021,
4253,2021-07-08,"Vélos, trottinettes, accessoires 2 roues",Paris Saint-Lazare,2021,
4254,2021-07-09,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,2021,
4255,2021-07-09,"Vêtements, chaussures",Paris Saint-Lazare,2021,
4256,2021-07-09,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4257,2021-07-09,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,2021,
4258,2021-07-09,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4259,2021-07-09,"Articles d enfants, de puériculture",Paris Saint-Lazare,2021,
4260,2021-07-09,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,2021,
4261,2021-07-10,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4262,2021-07-10,"Articles d enfants, de puériculture",Paris Saint-Lazare,2021,
4263,2021-07-11,"Vélos, trottinettes, accessoires 2 roues",Paris Saint-Lazare,2021,
4264,2021-07-11,"Bijoux, montres",Paris Saint-Lazare,2021,
4265,2021-07-11,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,2021,
4266,2021-07-11,"Vêtements, chaussures",Paris Saint-Lazare,2021,
4267,2021-07-12,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4268,2021-07-12,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4269,2021-07-12,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,2021,
4270,2021-07-12,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,2021,
4271,2021-07-12,Parapluies,Paris Saint-Lazare,2021,
4272,2021-07-12,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,2021,
4273,2021-07-13,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4274,2021-07-13,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,2021,
4275,2021-07-13,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4276,2021-07-13,Parapluies,Paris Saint-Lazare,2021,
4277,2021-07-13,"Livres, articles de papéterie",Paris Saint-Lazare,2021,
4278,2021-07-14,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4279,2021-07-15,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,2021,
4280,2021-07-15,"Vêtements, chaussures",Paris Saint-Lazare,2021,
4281,2021-07-15,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4282,2021-07-15,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4283,2021-07-15,Optique,Paris Saint-Lazare,2021,
4284,2021-07-15,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,2021,
4285,2021-07-16,"Vélos, trottinettes, accessoires 2 roues",Paris Saint-Lazare,2021,
4286,2021-07-16,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4287,2021-07-16,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,2021,
4288,2021-07-16,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,2021,
4289,2021-07-16,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4290,2021-07-16,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,2021,
4291,2021-07-17,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,2021,
4292,2021-07-18,"Articles d enfants, de puériculture",Paris Saint-Lazare,2021,
4293,2021-07-18,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4294,2021-07-18,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,2021,
4295,2021-07-18,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4296,2021-07-18,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,2021,
4297,2021-07-18,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,2021,
4298,2021-07-20,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4299,2021-07-20,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,2021,
4300,2021-07-20,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4301,2021-07-20,Optique,Paris Saint-Lazare,2021,
4302,2021-07-21,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4303,2021-07-21,Optique,Paris Saint-Lazare,2021,
4304,2021-07-21,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4305,2021-07-21,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,2021,
4306,2021-07-21,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,2021,
4307,2021-07-22,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,2021,
4308,2021-07-22,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4309,2021-07-23,"Articles de sport, loisirs, camping",Paris Saint-Lazare,2021,
4310,2021-07-23,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,2021,
4311,2021-07-23,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4312,2021-07-23,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4313,2021-07-23,"Vêtements, chaussures",Paris Saint-Lazare,2021,
4314,2021-07-24,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4315,2021-07-24,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4316,2021-07-24,"Articles de sport, loisirs, camping",Paris Saint-Lazare,2021,
4317,2021-07-24,"Livres, articles de papéterie",Paris Saint-Lazare,2021,
4318,2021-07-26,Parapluies,Paris Saint-Lazare,2021,
4319,2021-07-26,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4320,2021-07-26,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,2021,
4321,2021-07-26,"Vêtements, chaussures",Paris Saint-Lazare,2021,
4322,2021-07-26,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4323,2021-07-27,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,2021,
4324,2021-07-27,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,2021,
4325,2021-07-27,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4326,2021-07-28,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4327,2021-07-28,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,2021,
4328,2021-07-28,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4329,2021-07-29,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4330,2021-07-29,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,2021,
4331,2021-07-29,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,2021,
4332,2021-07-29,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4333,2021-07-29,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,2021,
4334,2021-07-29,"Vélos, trottinettes, accessoires 2 roues",Paris Saint-Lazare,2021,
4335,2021-07-30,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,2021,
4336,2021-07-30,"Bijoux, montres",Paris Saint-Lazare,2021,
4337,2021-07-30,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4338,2021-07-30,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,2021,
4339,2021-07-30,"Vêtements, chaussures",Paris Saint-Lazare,2021,
4340,2021-07-30,"Articles d enfants, de puériculture",Paris Saint-Lazare,2021,
4341,2021-07-30,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4342,2021-07-31,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4343,2021-07-31,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,2021,
4344,2021-07-31,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4345,2021-07-31,"Vêtements, chaussures",Paris Saint-Lazare,2021,
4346,2021-07-31,"Livres, articles de papéterie",Paris Saint-Lazare,2021,
4347,2021-07-31,Optique,Paris Saint-Lazare,2021,
4348,2021-07-31,"Articles d enfants, de puériculture",Paris Saint-Lazare,2021,
4349,2021-08-01,"Livres, articles de papéterie",Paris Saint-Lazare,2021,
4350,2021-08-01,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,2021,
4351,2021-08-01,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4352,2021-08-01,"Articles d enfants, de puériculture",Paris Saint-Lazare,2021,
4353,2021-08-01,Optique,Paris Saint-Lazare,2021,
4354,2021-08-01,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4355,2021-08-02,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4356,2021-08-02,Parapluies,Paris Saint-Lazare,2021,
4357,2021-08-02,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,2021,
4358,2021-08-03,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4359,2021-08-03,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,2021,
4360,2021-08-03,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4361,2021-08-04,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,2021,
4362,2021-08-04,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4363,2021-08-04,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,2021,
4364,2021-08-04,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4365,2021-08-05,Articles médicaux,Paris Saint-Lazare,2021,
4366,2021-08-05,Divers,Paris Saint-Lazare,2021,
4367,2021-08-05,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4368,2021-08-05,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,2021,
4369,2021-08-05,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4370,2021-08-06,"Livres, articles de papéterie",Paris Saint-Lazare,2021,
4371,2021-08-06,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4372,2021-08-06,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,2021,
4373,2021-08-06,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4374,2021-08-06,"Vêtements, chaussures",Paris Saint-Lazare,2021,
4375,2021-08-07,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4376,2021-08-07,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,2021,
4377,2021-08-07,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,2021,
4378,2021-08-07,"Vêtements, chaussures",Paris Saint-Lazare,2021,
4379,2021-08-08,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4380,2021-08-08,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,2021,
4381,2021-08-09,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4382,2021-08-09,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4383,2021-08-09,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,2021,
4384,2021-08-09,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,2021,
4385,2021-08-09,Articles médicaux,Paris Saint-Lazare,2021,
4386,2021-08-09,"Livres, articles de papéterie",Paris Saint-Lazare,2021,
4387,2021-08-09,Parapluies,Paris Saint-Lazare,2021,
4388,2021-08-09,"Articles de sport, loisirs, camping",Paris Saint-Lazare,2021,
4389,2021-08-09,"Vêtements, chaussures",Paris Saint-Lazare,2021,
4390,2021-08-10,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,2021,
4391,2021-08-10,"Vêtements, chaussures",Paris Saint-Lazare,2021,
4392,2021-08-10,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4393,2021-08-10,Parapluies,Paris Saint-Lazare,2021,
4394,2021-08-10,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4395,2021-08-10,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,2021,
4396,2021-08-10,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,2021,
4397,2021-08-11,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4398,2021-08-11,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4399,2021-08-11,Parapluies,Paris Saint-Lazare,2021,
4400,2021-08-11,"Bijoux, montres",Paris Saint-Lazare,2021,
4401,2021-08-11,Optique,Paris Saint-Lazare,2021,
4402,2021-08-11,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,2021,
4403,2021-08-11,"Vêtements, chaussures",Paris Saint-Lazare,2021,
4404,2021-08-11,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,2021,
4405,2021-08-11,Articles médicaux,Paris Saint-Lazare,2021,
4406,2021-08-11,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,2021,
4407,2021-08-12,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4408,2021-08-12,Divers,Paris Saint-Lazare,2021,
4409,2021-08-12,"Livres, articles de papéterie",Paris Saint-Lazare,2021,
4410,2021-08-12,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,2021,
4411,2021-08-12,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,2021,
4412,2021-08-12,"Vélos, trottinettes, accessoires 2 roues",Paris Saint-Lazare,2021,
4413,2021-08-12,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,2021,
4414,2021-08-12,"Vêtements, chaussures",Paris Saint-Lazare,2021,
4415,2021-08-12,"Articles de sport, loisirs, camping",Paris Saint-Lazare,2021,
4416,2021-08-13,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4417,2021-08-13,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4418,2021-08-13,Parapluies,Paris Saint-Lazare,2021,
4419,2021-08-13,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,2021,
4420,2021-08-14,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4421,2021-08-14,"Vêtements, chaussures",Paris Saint-Lazare,2021,
4422,2021-08-14,"Bijoux, montres",Paris Saint-Lazare,2021,
4423,2021-08-14,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,2021,
4424,2021-08-15,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4425,2021-08-15,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,2021,
4426,2021-08-15,Optique,Paris Saint-Lazare,2021,
4427,2021-08-16,Articles médicaux,Paris Saint-Lazare,2021,
4428,2021-08-16,"Livres, articles de papéterie",Paris Saint-Lazare,2021,
4429,2021-08-16,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,2021,
4430,2021-08-16,Optique,Paris Saint-Lazare,2021,
4431,2021-08-17,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4432,2021-08-17,"Vêtements, chaussures",Paris Saint-Lazare,2021,
4433,2021-08-17,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,2021,
4434,2021-08-17,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,2021,
4435,2021-08-17,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,2021,
4436,2021-08-18,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4437,2021-08-18,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,2021,
4438,2021-08-18,"Livres, articles de papéterie",Paris Saint-Lazare,2021,
4439,2021-08-18,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,2021,
4440,2021-08-18,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4441,2021-08-19,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4442,2021-08-19,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4443,2021-08-19,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,2021,
4444,2021-08-19,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,2021,
4445,2021-08-20,"Livres, articles de papéterie",Paris Saint-Lazare,2021,
4446,2021-08-20,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4447,2021-08-20,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4448,2021-08-20,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,2021,
4449,2021-08-20,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,2021,
4450,2021-08-20,"Articles d enfants, de puériculture",Paris Saint-Lazare,2021,
4451,2021-08-20,"Bijoux, montres",Paris Saint-Lazare,2021,
4452,2021-08-21,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4453,2021-08-21,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,2021,
4454,2021-08-21,Optique,Paris Saint-Lazare,2021,
4455,2021-08-21,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4456,2021-08-22,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4457,2021-08-22,Optique,Paris Saint-Lazare,2021,
4458,2021-08-22,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4459,2021-08-22,"Articles de sport, loisirs, camping",Paris Saint-Lazare,2021,
4460,2021-08-22,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,2021,
4461,2021-08-22,"Articles d enfants, de puériculture",Paris Saint-Lazare,2021,
4462,2021-08-23,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4463,2021-08-23,Articles médicaux,Paris Saint-Lazare,2021,
4464,2021-08-23,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4465,2021-08-24,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,2021,
4466,2021-08-24,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4467,2021-08-24,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4468,2021-08-25,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
4469,2021-08-25,Articles médicaux,Paris Saint-Lazare,2021,
4470,2021-08-25,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,2021,
4471,2021-08-25,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,2021,
4472,2021-08-25,Pièces d identités et papiers personnels,Paris Saint-Lazare,2021,
4473,2021-08-25,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,2021,
4474,2021-08-25,"Livres, articles de papéterie",Paris Saint-Lazare,2021,
4475,2021-08-26,Articles médicaux,Paris Saint-Lazare,2021,
4476,2021-08-26,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,2021,
